page_number,titel,url,year
3,BPA – Cycling Sports Group rappelle certains vélos de cyclocross « Cannondale CAADX »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-76066.html,2019
3,OFSP – COMPO Jardin AG rappelle le set « Gesal PROTECT Spirale anti-moustiques »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75997.html,2019
3,BPA – SRAM LLC rappelle certaines fourches suspendues RockShox Lyrik et RockShox Yari,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75980.html,2019
3,Mise en garde publique : salmonelles décelées dans le roquefort AOP de la marque « SOCIÉTÉ »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75973.html,2019
3,BPA – Ghost-Bikes rappelle des vélos de course « Ghost Nivolet X »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75957.html,2019
3,Mise en garde publique : des éclats de verre dans un pudding au chocolat d’Alnatura,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75956.html,2019
3,BPA – Coop Brico+Loisirs rappelle la potence de vélos électriques de la marque « Leopard »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75942.html,2019
3,"OSAV - Tchibo rappel l'article ""Sandales de randonnée""",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75939.html,2019
3,OSAV - Tchibo rappelle des culottes (emballages à 3 et 7 pièces) et des slips (embal-lages à 3 pièces) avec impression de cœurs,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75937.html,2019
3,OSAV - Coop City rappelle les coffrets montre et bracelets rigides Excellanc en or rose,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75936.html,2019
3,OSAV - Decathlon Sports Switzerland SA rappelle les gants d’équitation Pro’Leather de la marque Fouganza,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75935.html,2019
3,OSAV - L’entreprise Phag GmbH rappelle une huile de chanvre biologique de la marque Naturata,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75934.html,2019
4,"Mise en garde publique : risques de blessure, d’ingestion et d’étouffement liés à des petits éléments facilement détachables des jouets trapèze de Solini
           (dernière modification, le 30.08.2019)",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75931.html,2019
4,ESTI - Apple rappelle les batteries de certaines unités du MacBook Pro 15 pouces,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75932.html,2019
4,"Mise en garde publique : risque d’ingestion et d’étouffement lié à l’utilisation du hochet « Oball Shaker » de Kids II
           (dernière modification, le 02.08.2019)",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75915.html,2019
4,BPA – Décathlon rappelle le dispositif d’assurage « Toucan light »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75886.html,2019
4,BPA – Décathlon rappelle le mousqueton «ROCKY VIS»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75885.html,2019
4,Mise en garde publique : présence non déclarée d’allergènes dans le « Karma Hummus Muhammara » de Coop,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75837.html,2019
4,Mise en garde publique : Lemon Cheesecake Isey SKYR d’Ice-co GmbH déclaré à tort comme sans gluten,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75804.html,2019
4,ESTI – Maxibazar rappelle un adaptateur secteur USB,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75801.html,2019
4,Mise en garde publique : de la moutarde non déclarée dans la sauce « Sheriff Grill » produite par la maison Bufis AG,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75791.html,2019
4,"Mise en garde publique : de la moutarde non déclarée décelée dans une pâte de soja
           (dernière modification, le 19.07.2019)",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75784.html,2019
4,ESTI – Torqeedo rappelle des batteries de moteurs hors-bord,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75783.html,2019
4,"OSAV - Thiriet rappelle le produit «Nuggets de filet de poulet, 500 g»
           (dernière modification, le 09.07.2019)",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75763.html,2019
4,BPA – Stokke AS rappelle des transats pour bébé,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75741.html,2019
4,Mise en garde publique : noix de cajou non déclarées dans la « Crema di pistacchi » de la marque Globus Delicatessa,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75720.html,2019
4,ESTI – Apple rappelle certains adaptateurs secteur à trois broches,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75677.html,2019
4,BPA – Ghost-Bikes GmbH rappelle la potence des vélos et des vélos électriques de la gamme de modèles « Square »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75646.html,2019
4,ESTI – BAMAG rappelle des bols en verre de « BÉABA Babycook Néo »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75438.html,2019
4,"OSAV - Aldi rappelle les jeux à emboîter/à empiler modèles «construction», «animal à empiler» et «prairie de fleurs»",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75437.html,2019
4,"Mise en garde publique: listérias décelées dans des morceaux frais de noix de coco 60g Sylvain & Co, en vente chez Manor",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75424.html,2019
4,ESTI – Alerte de sécurité de Haier concernant certains lave-linges et sèche-linges,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75370.html,2019
5,BPA –  Alerte de sécurité de Mammut concernant des airbags d’avalanche de la génération 3.0,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75337.html,2019
5,OSAV - Migros rappelle huit animaux en peluche Micasa,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75244.html,2019
5,OSAV - Lidl rappelle un hochet en bois pour enfant,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75237.html,2019
5,"Swissmedic – Sandoz rappelle un lot de l’antibiotique « Co-Amoxicillin Sandoz 312,5 »",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75071.html,2019
5,OSAV - L’entreprise Royal Green CBD rappelle le produit tisane de fleurs CBD «CBD Blüten-Tee»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-75002.html,2019
5,OSAV - Migros rappelle les lasagnes Fiorentina M-Classic,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74995.html,2019
5,BPA – FNAC (Suisse) SA rappelle deux modèles d’hoverboards,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74887.html,2019
5,Mise en garde publique : E.coli dans des fromages au lait cru Saint-marcellin et Saint-félicien,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74882.html,2019
5,BPA – Conforama rappelle des Hoverboards « Gyropode G1 » de la marque « MPMAN »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74748.html,2019
5,OSAV - Migros rappelle la salade de pâtes Caprese «Anna‘s Best»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74730.html,2019
5,"Mise en garde publique : listérias décelées dans du fromage à pâte molle Brillat Savarin, en vente chez Manor et Luisier",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74719.html,2019
5,OSAV - DEPOT CH AG rappelle des bols en bambou,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74707.html,2019
5,BPA – Mares rappelle des inflateurs de la gamme XR pour gilets stabilisateurs,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74709.html,2019
5,OSAV - Pure Production AG rappelle le complément alimentaire «Pure Rocks»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74705.html,2019
5,OSAV - Breakshop AG rappelle le produit «ENDOCA CBD Chewing Gum; 150mg CBD»,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74655.html,2019
5,"OSAV - Migros rappelle de M-Classic Emincé de poitrine de poulet, en lot de 2",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74654.html,2019
5,OSAV - Lindt & Sprüngli rapelle le chocolat « Lait Bretzel » en tablette de 100 g,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74566.html,2019
5,Mise en garde publique : de l’ail des ours vendu par Aligro a été contaminé par des parties de plantes toxiques,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74555.html,2019
5,BPA – Alerte de sécurité d'EDELRID concernant la poulie « Turn » pour application dans les domaines du sport de montagne et de la sécurité du travail,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74552.html,2019
5,BPA – Bisal GmbH rappelle des parcs pour bébés 100x100 cm,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74548.html,2019
6,OSAV - Harmonius rappelle CBD-Hanfnussöl,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74535.html,2019
6,OSAV - Swissgames rappelle différents SEEK’O BLOCKS,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74534.html,2019
6,Mise en garde publique : présence non déclarée de blé dans des « Chicken Nuggets aha ! » vendus chez Migros,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74533.html,2019
6,"Mise en garde publique : un colorant interdit, le « rouge Soudan IV », décelé dans de l’huile de palme",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74512.html,2019
6,BPA – Coop Brico+Loisirs rappelle le vélo enfant « Leopard Dynamite 24 pouces »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74465.html,2019
6,BPA – Honda rappelle certains générateurs EU22i,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74378.html,2019
6,OSAV - Ospelt food AG rappelle des produits de saumon,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74377.html,2019
6,OSAV - IKEA rappelle la pâtisserie à la guimauve SÖTSAK SKUMTOPP,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74366.html,2019
6,OSAV - Migros rappelle le produit Zwieback Original vitamines B + fer,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74248.html,2019
6,OSAV - JYSK Sàrl rappelle des bols en bambou,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74217.html,2019
6,"Mise en garde publique: Salmonelles décelées dans du Reblochon de Savoie AOP; « Pochat & Fils », vendu chez Aligro",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74174.html,2019
6,OSAV - Claire’s rappelle le Moving and Singing Christmas Llama,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74171.html,2019
6,BPA – Decathlon rappelle l’appareil de fitness « Domyos Strap training »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74128.html,2019
6,"Mise en garde publique : risque de brûlure lié au port du costume pour enfant facilement inflammable « Queen Cape », « Queen Rosa »",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74109.html,2019
6,ESTI – Rotel AG rappelle des radiateurs à huile mobiles,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74098.html,2019
6,BPA – Trek Bicycle rappelle certains vélos des marques Trek et Diamant,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74092.html,2019
6,OSAV - Migros rappelle le Bircher Muesli Alnatura pour enfants,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74081.html,2019
6,BPA –  RUAG rappelle un lot de cartouches à blanc GECO,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74080.html,2019
6,"ESTI – Alerte de sécurité de GRUNDFOS Pumpen AG concernant des pompes de drainage UNILIFT AP 12, AP 35, AP 50",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74073.html,2019
6,ESTI – Weltbild Verlag rappelle une bouilloire,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-74000.html,2019
7,ESTI – Unilever Schweiz rappelle le haut-parleur et le câble de chargement USB du coffret cadeau « AXE Dark Temptation »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73975.html,2019
7,ESTI – Spectrum Brands Switzerland rappelle un lot de l’appareil mobile de stockage d’énergie « VARTA Power Bank 5200 »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73989.html,2019
7,Le BPA informe d’une lacune de sécurité de la bicyclette de ville oBike,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73988.html,2019
7,Mise en garde publique : risque de brûlure lié au port de costumes d’enfants facilement inflammables,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73925.html,2019
7,bpa – Bächli Sports de Montagne rappelle le set de via ferrata «Dynamax» de « Rock Empire »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73863.html,2019
7,ESTI – Coop rappelle le cuiseur à riz « Satrap »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73803.html,2019
7,OFROU – Coop Bau+Hobby rappelle des boules d’attelage pour des remorques de véhicule,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73769.html,2019
7,ESTI – Fluke Corporation rappelle certains vérificateurs d’absence de tension,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73766.html,2019
7,ESTI – HP rappelle certaines batteries d’ordinateurs portables,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73709.html,2019
7,"Mise en garde publique : éclats de verre dans des yogourts aux marrons, vendus par Denner",https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73656.html,2019
7,ESTI – Pelipal GmbH rappelle des lampes de certaines armoires de toilette,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73639.html,2019
7,ESTI – Dell rappelle l’adaptateur hybride pour batterie externe,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73637.html,2019
7,ESTI – Nouvel AG rappele le four à raclette « Wood »,https://www.konsum.admin.ch//bfk/fr/home/produktesicherheit/produkterueckrufe/produktrueckrufe-und-sicherheitsinformationen-2018.msg-id-73607.html,2019
